Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-02-28,S002,P0004,Sports,South,64,75,15,80.83,34.95,0,Cloudy,0,33.08,Winter
2023-03-01,S002,P0004,Sports,South,107,67,107,63.57,36.28,20,Cloudy,0,32.99,Spring
2023-03-02,S002,P0004,Sports,South,214,86,30,81.16,36.62,10,Cloudy,0,38.1,Spring
2023-03-03,S002,P0004,Sports,South,79,73,145,79.07,36.5,15,Rainy,0,33.4,Spring
2023-03-04,S002,P0004,Sports,South,227,99,88,92.64,34.73,5,Cloudy,0,34.98,Spring
2023-03-05,S002,P0004,Sports,South,423,81,72,80.36,36.64,10,Snowy,0,35.96,Spring
2023-03-06,S002,P0004,Sports,South,396,70,65,73.94,38.02,15,Snowy,0,41.21,Spring
2023-03-07,S002,P0004,Sports,South,232,70,5,72.42,34.91,15,Snowy,0,30.78,Spring
2023-03-08,S002,P0004,Sports,South,462,68,150,70.5,36.1,0,Rainy,0,38.89,Spring
2023-03-09,S002,P0004,Sports,South,330,69,73,64.57,35.77,15,Cloudy,0,39.38,Spring
2023-03-10,S002,P0004,Sports,South,327,104,3,99.26,35.7,15,Snowy,1,31.73,Spring
2023-03-11,S002,P0004,Sports,South,374,89,139,93.21,37.5,5,Rainy,0,41.5,Spring
2023-03-12,S002,P0004,Sports,South,59,83,15,80.7,35.99,5,Cloudy,0,34.52,Spring
2023-03-13,S002,P0004,Sports,South,324,80,74,74.19,35.76,20,Rainy,0,34.95,Spring
2023-03-14,S002,P0004,Sports,South,283,69,11,74.89,36.61,10,Sunny,0,32.59,Spring
2023-03-15,S002,P0004,Sports,South,298,105,191,107.3,37.52,5,Snowy,1,40.53,Spring
2023-03-16,S002,P0004,Sports,South,286,60,18,57.21,34.65,5,Cloudy,0,37.14,Spring
2023-03-17,S002,P0004,Sports,South,195,70,15,64.04,37.66,5,Snowy,0,33.47,Spring
2023-03-18,S002,P0004,Sports,South,250,85,137,89.78,37.79,10,Snowy,0,36.17,Spring
2023-03-19,S002,P0004,Sports,South,486,81,191,74.82,36.14,20,Sunny,0,39.53,Spring
2023-03-20,S002,P0004,Sports,South,210,81,149,74.78,34.95,15,Snowy,0,31.19,Spring
2023-03-21,S002,P0004,Sports,South,443,77,73,74.14,36.66,5,Snowy,0,39.81,Spring
2023-03-22,S002,P0004,Sports,South,173,83,155,80.32,37.49,15,Rainy,0,40.05,Spring
2023-03-23,S002,P0004,Sports,South,103,76,70,74.56,37.08,20,Sunny,0,38.0,Spring
2023-03-24,S002,P0004,Sports,South,61,71,31,64.48,36.03,0,Snowy,0,32.4,Spring
2023-03-25,S002,P0004,Sports,South,86,96,8,99.02,35.38,15,Rainy,0,38.55,Spring
2023-03-26,S002,P0004,Sports,South,365,93,184,101.84,37.57,10,Snowy,0,34.61,Spring
2023-03-27,S002,P0004,Sports,South,80,83,54,91.06,35.0,15,Rainy,0,31.87,Spring
2023-03-28,S002,P0004,Sports,South,85,76,161,70.01,35.74,10,Sunny,0,35.39,Spring
2023-03-29,S002,P0004,Sports,South,452,79,117,76.88,35.5,5,Rainy,0,37.95,Spring
2023-03-30,S002,P0004,Sports,South,57,116,93,117.42,37.74,5,Cloudy,1,33.62,Spring
2023-03-31,S002,P0004,Sports,South,389,84,56,77.3,35.92,0,Cloudy,0,32.81,Spring
2023-04-01,S002,P0004,Sports,South,59,131,146,133.89,36.42,20,Cloudy,1,34.61,Spring
2023-04-02,S002,P0004,Sports,South,190,92,66,93.77,34.66,20,Cloudy,0,30.87,Spring
2023-04-03,S002,P0004,Sports,South,400,69,115,75.62,36.07,20,Cloudy,0,34.65,Spring
2023-04-04,S002,P0004,Sports,South,222,81,10,81.25,35.71,5,Cloudy,0,35.63,Spring
2023-04-05,S002,P0004,Sports,South,270,74,54,72.58,34.77,20,Cloudy,0,38.66,Spring
2023-04-06,S002,P0004,Sports,South,186,72,65,70.46,37.95,10,Snowy,0,33.55,Spring
2023-04-07,S002,P0004,Sports,South,127,80,36,77.71,37.47,5,Cloudy,0,38.65,Spring
2023-04-08,S002,P0004,Sports,South,207,88,30,87.5,38.0,5,Snowy,0,41.5,Spring
2023-04-09,S002,P0004,Sports,South,331,85,76,77.86,36.97,15,Cloudy,0,40.65,Spring
2023-04-10,S002,P0004,Sports,South,76,72,140,70.43,36.07,15,Sunny,0,34.78,Spring
2023-04-11,S002,P0004,Sports,South,204,77,190,82.84,34.79,0,Snowy,0,32.23,Spring
2023-04-12,S002,P0004,Sports,South,292,74,109,75.78,34.49,20,Sunny,0,36.7,Spring
2023-04-13,S002,P0004,Sports,South,86,73,77,68.21,36.12,5,Sunny,0,38.31,Spring
2023-04-14,S002,P0004,Sports,South,74,74,98,74.42,34.96,0,Sunny,0,35.15,Spring
2023-04-15,S002,P0004,Sports,South,161,89,122,91.61,34.72,15,Rainy,0,35.81,Spring
2023-04-16,S002,P0004,Sports,South,120,90,63,85.91,35.87,5,Sunny,0,35.68,Spring
2023-04-17,S002,P0004,Sports,South,413,74,58,74.13,35.45,20,Rainy,0,38.26,Spring
2023-04-18,S002,P0004,Sports,South,301,78,42,84.23,37.52,15,Sunny,0,38.99,Spring
2023-04-19,S002,P0004,Sports,South,145,74,166,71.47,36.73,5,Sunny,0,40.31,Spring
2023-04-20,S002,P0004,Sports,South,175,84,172,79.89,37.72,20,Rainy,0,34.07,Spring
2023-04-21,S002,P0004,Sports,South,408,60,150,54.02,34.85,20,Snowy,0,33.11,Spring
2023-04-22,S002,P0004,Sports,South,91,101,59,106.45,36.43,5,Snowy,0,36.18,Spring
2023-04-23,S002,P0004,Sports,South,389,72,5,71.32,35.67,20,Cloudy,0,33.62,Spring
2023-04-24,S002,P0004,Sports,South,320,77,50,79.22,37.23,0,Cloudy,0,38.88,Spring
2023-04-25,S002,P0004,Sports,South,126,122,31,110.29,37.53,20,Sunny,1,41.19,Spring
2023-04-26,S002,P0004,Sports,South,288,67,179,64.04,35.75,0,Rainy,0,38.89,Spring
2023-04-27,S002,P0004,Sports,South,224,68,2,62.84,36.08,20,Snowy,0,38.9,Spring
2023-04-28,S002,P0004,Sports,South,203,88,77,86.32,35.64,5,Snowy,0,32.92,Spring
2023-04-29,S002,P0004,Sports,South,320,88,104,84.43,34.49,5,Cloudy,0,33.71,Spring
2023-04-30,S002,P0004,Sports,South,92,101,171,106.52,34.53,20,Cloudy,0,36.87,Spring
2023-05-01,S002,P0004,Sports,South,321,76,56,80.29,35.6,5,Cloudy,0,34.47,Spring
2023-05-02,S002,P0004,Sports,South,236,79,142,75.56,37.69,20,Snowy,0,34.78,Spring
2023-05-03,S002,P0004,Sports,South,97,90,96,95.66,36.81,0,Snowy,0,32.41,Spring
2023-05-04,S002,P0004,Sports,South,133,79,187,82.81,37.16,10,Snowy,0,35.21,Spring
2023-05-05,S002,P0004,Sports,South,455,109,14,108.24,34.87,5,Snowy,1,33.04,Spring
2023-05-06,S002,P0004,Sports,South,98,92,58,98.44,37.0,20,Sunny,0,39.31,Spring
2023-05-07,S002,P0004,Sports,South,224,90,84,86.34,34.59,5,Rainy,0,37.95,Spring
2023-05-08,S002,P0004,Sports,South,355,70,44,76.97,36.94,15,Snowy,0,40.77,Spring
2023-05-09,S002,P0004,Sports,South,349,86,113,90.48,37.82,15,Snowy,0,39.15,Spring
2023-05-10,S002,P0004,Sports,South,132,75,136,75.16,37.67,20,Snowy,0,35.71,Spring
2023-05-11,S002,P0004,Sports,South,452,69,36,74.97,34.91,20,Cloudy,0,38.6,Spring
2023-05-12,S002,P0004,Sports,South,303,81,64,87.19,37.22,5,Snowy,0,40.99,Spring
2023-05-13,S002,P0004,Sports,South,95,80,11,72.24,37.66,15,Snowy,0,33.37,Spring
2023-05-14,S002,P0004,Sports,South,414,91,15,97.01,37.43,20,Sunny,0,34.14,Spring
2023-05-15,S002,P0004,Sports,South,255,74,88,75.75,37.32,15,Cloudy,0,34.46,Spring
2023-05-16,S002,P0004,Sports,South,385,69,31,71.62,34.58,20,Rainy,0,35.06,Spring
2023-05-17,S002,P0004,Sports,South,157,75,156,72.33,37.87,10,Snowy,0,41.39,Spring
2023-05-18,S002,P0004,Sports,South,483,80,98,83.48,36.58,10,Snowy,0,33.55,Spring
2023-05-19,S002,P0004,Sports,South,84,100,92,105.05,36.78,20,Rainy,1,38.24,Spring
2023-05-20,S002,P0004,Sports,South,242,86,137,94.4,35.5,15,Rainy,0,36.6,Spring
2023-05-21,S002,P0004,Sports,South,50,86,192,93.65,37.98,0,Rainy,0,36.46,Spring
2023-05-22,S002,P0004,Sports,South,347,80,134,79.73,35.68,15,Cloudy,0,39.68,Spring
2023-05-23,S002,P0004,Sports,South,91,75,95,71.91,35.37,15,Rainy,0,31.99,Spring
2023-05-24,S002,P0004,Sports,South,110,69,182,64.05,37.79,0,Sunny,0,33.34,Spring
2023-05-25,S002,P0004,Sports,South,175,70,33,66.35,37.1,5,Rainy,0,38.41,Spring
2023-05-26,S002,P0004,Sports,South,283,61,144,59.11,34.9,20,Cloudy,0,34.3,Spring
2023-05-27,S002,P0004,Sports,South,149,93,57,100.47,36.2,10,Snowy,0,39.69,Spring
2023-05-28,S002,P0004,Sports,South,131,98,87,103.17,37.74,0,Snowy,0,35.93,Spring
2023-05-29,S002,P0004,Sports,South,409,65,63,70.77,36.94,15,Snowy,0,32.95,Spring
2023-05-30,S002,P0004,Sports,South,218,110,132,105.8,37.49,5,Snowy,1,34.95,Spring
2023-05-31,S002,P0004,Sports,South,269,106,129,106.18,35.43,20,Cloudy,1,37.67,Spring
2023-06-01,S002,P0004,Sports,South,217,121,82,129.94,38.03,5,Snowy,0,36.99,Summer
2023-06-02,S002,P0004,Sports,South,231,131,21,131.99,37.93,5,Sunny,0,38.39,Summer
2023-06-03,S002,P0004,Sports,South,258,151,121,165.35,35.62,15,Snowy,0,31.45,Summer
2023-06-04,S002,P0004,Sports,South,97,140,60,133.77,35.92,10,Sunny,0,37.02,Summer
2023-06-05,S002,P0004,Sports,South,122,189,44,206.96,36.74,20,Sunny,1,37.87,Summer
2023-06-06,S002,P0004,Sports,South,329,122,72,116.12,37.86,10,Cloudy,0,34.8,Summer
2023-06-07,S002,P0004,Sports,South,355,175,113,162.58,34.71,15,Cloudy,1,38.14,Summer
2023-06-08,S002,P0004,Sports,South,372,185,187,193.84,37.29,5,Snowy,1,37.39,Summer
2023-06-09,S002,P0004,Sports,South,156,135,27,135.58,37.94,5,Cloudy,0,40.1,Summer
2023-06-10,S002,P0004,Sports,South,395,130,36,142.97,35.23,15,Sunny,0,32.53,Summer
2023-06-11,S002,P0004,Sports,South,231,127,30,132.48,34.59,5,Cloudy,0,30.92,Summer
2023-06-12,S002,P0004,Sports,South,499,118,187,123.63,35.46,20,Cloudy,0,31.32,Summer
2023-06-13,S002,P0004,Sports,South,252,128,145,130.95,35.1,10,Rainy,0,38.43,Summer
2023-06-14,S002,P0004,Sports,South,372,124,144,116.33,34.6,10,Sunny,0,33.72,Summer
2023-06-15,S002,P0004,Sports,South,358,119,107,112.43,36.95,15,Cloudy,0,37.5,Summer
2023-06-16,S002,P0004,Sports,South,487,117,0,106.83,38.07,20,Cloudy,0,38.84,Summer
2023-06-17,S002,P0004,Sports,South,243,138,145,145.61,35.63,5,Rainy,0,32.41,Summer
2023-06-18,S002,P0004,Sports,South,65,125,77,113.73,38.04,20,Snowy,0,36.28,Summer
2023-06-19,S002,P0004,Sports,South,441,106,11,95.65,35.04,5,Sunny,0,38.69,Summer
2023-06-20,S002,P0004,Sports,South,90,105,21,107.21,35.76,10,Cloudy,0,32.86,Summer
2023-06-21,S002,P0004,Sports,South,62,109,106,100.69,36.86,20,Rainy,0,36.56,Summer
2023-06-22,S002,P0004,Sports,South,50,116,120,108.4,34.61,5,Rainy,0,32.64,Summer
2023-06-23,S002,P0004,Sports,South,288,113,2,123.4,35.78,15,Cloudy,0,36.38,Summer
2023-06-24,S002,P0004,Sports,South,425,145,75,131.33,35.37,0,Sunny,0,32.35,Summer
2023-06-25,S002,P0004,Sports,South,201,124,86,130.61,35.42,15,Rainy,0,38.14,Summer
2023-06-26,S002,P0004,Sports,South,51,125,77,116.82,36.39,5,Sunny,0,39.0,Summer
2023-06-27,S002,P0004,Sports,South,71,125,48,117.13,37.82,5,Snowy,0,40.44,Summer
2023-06-28,S002,P0004,Sports,South,281,172,79,160.18,34.92,0,Cloudy,1,32.18,Summer
2023-06-29,S002,P0004,Sports,South,60,111,60,119.37,37.84,20,Sunny,0,39.65,Summer
2023-06-30,S002,P0004,Sports,South,126,178,67,179.33,37.04,10,Rainy,1,34.26,Summer
2023-07-01,S002,P0004,Sports,South,150,158,85,161.0,34.55,10,Cloudy,0,32.13,Summer
2023-07-02,S002,P0004,Sports,South,214,150,77,160.37,37.04,20,Sunny,0,40.7,Summer
2023-07-03,S002,P0004,Sports,South,320,108,194,103.9,35.39,10,Sunny,0,32.75,Summer
2023-07-04,S002,P0004,Sports,South,452,113,184,117.85,35.46,10,Cloudy,0,33.96,Summer
2023-07-05,S002,P0004,Sports,South,414,119,10,109.61,34.62,15,Sunny,0,30.83,Summer
2023-07-06,S002,P0004,Sports,South,255,110,31,119.08,34.62,10,Rainy,0,37.15,Summer
2023-07-07,S002,P0004,Sports,South,423,121,40,132.14,35.2,10,Rainy,0,39.17,Summer
2023-07-08,S002,P0004,Sports,South,334,146,22,155.22,36.13,20,Cloudy,0,32.08,Summer
2023-07-09,S002,P0004,Sports,South,203,140,156,151.47,35.14,20,Sunny,0,35.55,Summer
2023-07-10,S002,P0004,Sports,South,416,119,94,112.32,35.48,10,Sunny,0,34.05,Summer
2023-07-11,S002,P0004,Sports,South,63,124,22,112.57,36.95,5,Cloudy,0,40.38,Summer
2023-07-12,S002,P0004,Sports,South,262,114,160,116.33,35.36,20,Sunny,0,33.51,Summer
2023-07-13,S002,P0004,Sports,South,453,118,40,122.02,35.63,15,Rainy,0,32.8,Summer
2023-07-14,S002,P0004,Sports,South,218,205,2,201.59,34.96,0,Cloudy,1,35.43,Summer
2023-07-15,S002,P0004,Sports,South,405,146,38,134.6,36.8,15,Rainy,0,39.99,Summer
2023-07-16,S002,P0004,Sports,South,371,129,44,128.36,35.48,10,Rainy,0,34.87,Summer
2023-07-17,S002,P0004,Sports,South,305,173,66,177.76,37.77,0,Rainy,1,37.15,Summer
2023-07-18,S002,P0004,Sports,South,251,121,160,131.85,38.01,20,Sunny,0,42.13,Summer
2023-07-19,S002,P0004,Sports,South,242,112,109,117.3,35.34,15,Rainy,0,34.16,Summer
2023-07-20,S002,P0004,Sports,South,410,162,181,150.58,38.07,20,Sunny,1,34.16,Summer
2023-07-21,S002,P0004,Sports,South,80,118,3,126.97,34.87,5,Rainy,0,35.68,Summer
2023-07-22,S002,P0004,Sports,South,92,135,3,129.89,36.58,15,Rainy,0,36.36,Summer
2023-07-23,S002,P0004,Sports,South,319,211,74,228.08,36.26,20,Rainy,1,39.48,Summer
2023-07-24,S002,P0004,Sports,South,164,133,39,122.47,37.65,0,Cloudy,0,39.3,Summer
2023-07-25,S002,P0004,Sports,South,131,178,0,185.84,36.86,20,Rainy,1,36.84,Summer
2023-07-26,S002,P0004,Sports,South,250,107,191,114.48,35.35,5,Snowy,0,37.44,Summer
2023-07-27,S002,P0004,Sports,South,382,119,97,115.85,38.02,20,Cloudy,0,41.32,Summer
2023-07-28,S002,P0004,Sports,South,229,176,16,165.37,36.54,20,Rainy,1,38.45,Summer
2023-07-29,S002,P0004,Sports,South,122,140,90,129.08,34.65,15,Rainy,0,36.97,Summer
2023-07-30,S002,P0004,Sports,South,478,145,96,150.6,37.91,10,Sunny,0,41.77,Summer
2023-07-31,S002,P0004,Sports,South,494,113,16,101.76,34.93,5,Sunny,0,38.16,Summer
2023-08-01,S002,P0004,Sports,South,343,121,172,110.34,36.87,5,Cloudy,0,33.96,Summer
2023-08-02,S002,P0004,Sports,South,300,111,86,102.64,35.18,20,Sunny,0,31.22,Summer
2023-08-03,S002,P0004,Sports,South,313,138,10,141.44,35.18,10,Rainy,0,32.71,Summer
2023-08-04,S002,P0004,Sports,South,253,127,185,126.75,37.63,15,Sunny,0,40.94,Summer
2023-08-05,S002,P0004,Sports,South,205,144,142,153.14,34.6,15,Rainy,0,34.51,Summer
2023-08-06,S002,P0004,Sports,South,107,144,38,149.04,37.42,0,Sunny,0,36.12,Summer
2023-08-07,S002,P0004,Sports,South,224,123,188,116.62,35.39,20,Cloudy,0,31.95,Summer
2023-08-08,S002,P0004,Sports,South,353,109,31,112.78,37.89,10,Sunny,0,38.87,Summer
2023-08-09,S002,P0004,Sports,South,56,106,76,110.43,36.18,5,Cloudy,0,40.02,Summer
2023-08-10,S002,P0004,Sports,South,233,130,167,142.94,37.28,0,Snowy,0,41.59,Summer
2023-08-11,S002,P0004,Sports,South,284,111,165,119.23,37.55,5,Sunny,0,40.18,Summer
2023-08-12,S002,P0004,Sports,South,455,143,48,145.23,34.81,15,Rainy,0,33.0,Summer
2023-08-13,S002,P0004,Sports,South,117,152,58,165.88,36.43,5,Cloudy,0,38.42,Summer
2023-08-14,S002,P0004,Sports,South,456,192,150,199.69,35.59,0,Rainy,1,37.39,Summer
2023-08-15,S002,P0004,Sports,South,181,115,46,124.48,35.21,10,Cloudy,0,31.79,Summer
2023-08-16,S002,P0004,Sports,South,351,117,152,124.69,36.75,10,Sunny,0,36.96,Summer
2023-08-17,S002,P0004,Sports,South,468,126,28,131.9,37.52,10,Rainy,0,38.78,Summer
2023-08-18,S002,P0004,Sports,South,361,119,133,123.03,35.14,0,Cloudy,0,39.04,Summer
2023-08-19,S002,P0004,Sports,South,150,126,77,137.28,35.88,10,Cloudy,0,32.28,Summer
2023-08-20,S002,P0004,Sports,South,384,125,143,117.64,37.21,10,Sunny,0,39.78,Summer
2023-08-21,S002,P0004,Sports,South,361,182,180,183.88,37.18,10,Rainy,1,41.52,Summer
2023-08-22,S002,P0004,Sports,South,224,116,14,120.92,37.02,15,Snowy,0,34.95,Summer
2023-08-23,S002,P0004,Sports,South,367,126,195,126.9,34.84,20,Snowy,0,32.99,Summer
2023-08-24,S002,P0004,Sports,South,402,98,38,100.74,36.31,20,Cloudy,0,38.32,Summer
2023-08-25,S002,P0004,Sports,South,325,114,171,110.44,38.08,20,Cloudy,0,35.88,Summer
2023-08-26,S002,P0004,Sports,South,103,154,81,149.84,34.52,10,Rainy,0,33.39,Summer
2023-08-27,S002,P0004,Sports,South,174,131,171,125.95,37.18,20,Snowy,0,40.44,Summer
2023-08-28,S002,P0004,Sports,South,495,125,124,117.67,34.63,10,Snowy,0,36.49,Summer
2023-08-29,S002,P0004,Sports,South,392,112,167,111.09,34.49,20,Sunny,0,33.66,Summer
2023-08-30,S002,P0004,Sports,South,359,122,149,130.26,37.02,20,Cloudy,0,36.78,Summer
2023-08-31,S002,P0004,Sports,South,245,118,126,114.02,36.44,15,Rainy,0,34.08,Summer
2023-09-01,S002,P0004,Sports,South,69,123,163,126.35,35.52,5,Cloudy,1,33.77,Autumn
2023-09-02,S002,P0004,Sports,South,346,75,114,72.77,38.05,5,Cloudy,0,33.64,Autumn
2023-09-03,S002,P0004,Sports,South,234,93,64,90.31,35.88,15,Snowy,0,35.67,Autumn
2023-09-04,S002,P0004,Sports,South,373,74,11,71.88,35.17,0,Cloudy,0,32.78,Autumn
2023-09-05,S002,P0004,Sports,South,301,75,160,67.83,37.17,20,Rainy,0,41.6,Autumn
2023-09-06,S002,P0004,Sports,South,330,74,147,75.34,37.1,15,Cloudy,0,38.94,Autumn
2023-09-07,S002,P0004,Sports,South,434,70,47,75.65,35.42,15,Sunny,0,31.44,Autumn
2023-09-08,S002,P0004,Sports,South,452,77,164,75.92,37.0,15,Snowy,0,40.43,Autumn
2023-09-09,S002,P0004,Sports,South,253,84,171,79.42,35.25,10,Rainy,0,31.29,Autumn
2023-09-10,S002,P0004,Sports,South,111,87,65,88.65,36.52,15,Snowy,0,40.42,Autumn
2023-09-11,S002,P0004,Sports,South,136,108,95,104.15,34.69,0,Snowy,1,36.76,Autumn
2023-09-12,S002,P0004,Sports,South,180,82,181,79.75,35.62,10,Cloudy,0,39.68,Autumn
2023-09-13,S002,P0004,Sports,South,151,65,92,68.81,36.23,20,Cloudy,0,38.62,Autumn
2023-09-14,S002,P0004,Sports,South,216,66,139,60.18,35.98,15,Rainy,0,32.62,Autumn
2023-09-15,S002,P0004,Sports,South,339,74,189,68.26,36.78,10,Snowy,0,37.75,Autumn
2023-09-16,S002,P0004,Sports,South,183,96,55,105.42,37.82,20,Snowy,0,36.59,Autumn
2023-09-17,S002,P0004,Sports,South,253,97,2,96.39,37.21,20,Snowy,0,41.3,Autumn
2023-09-18,S002,P0004,Sports,South,194,69,138,69.93,38.06,10,Snowy,0,38.32,Autumn
2023-09-19,S002,P0004,Sports,South,462,115,84,125.39,36.0,5,Cloudy,1,36.81,Autumn
2023-09-20,S002,P0004,Sports,South,166,75,105,80.67,37.22,15,Cloudy,0,32.76,Autumn
2023-09-21,S002,P0004,Sports,South,252,56,105,61.04,35.32,5,Snowy,0,33.14,Autumn
2023-09-22,S002,P0004,Sports,South,390,78,118,74.16,37.35,20,Cloudy,0,33.36,Autumn
2023-09-23,S002,P0004,Sports,South,69,102,70,100.82,37.82,20,Sunny,0,37.46,Autumn
2023-09-24,S002,P0004,Sports,South,428,131,18,119.18,37.06,10,Cloudy,1,35.11,Autumn
2023-09-25,S002,P0004,Sports,South,250,82,4,75.26,35.22,20,Rainy,0,38.16,Autumn
2023-09-26,S002,P0004,Sports,South,421,120,174,124.15,37.42,15,Sunny,1,41.3,Autumn
2023-09-27,S002,P0004,Sports,South,254,84,69,86.84,36.49,0,Rainy,0,40.11,Autumn
2023-09-28,S002,P0004,Sports,South,98,82,49,80.83,36.99,5,Cloudy,0,39.34,Autumn
2023-09-29,S002,P0004,Sports,South,259,116,120,105.32,36.74,10,Cloudy,1,33.36,Autumn
2023-09-30,S002,P0004,Sports,South,367,96,125,90.25,35.14,20,Cloudy,0,38.96,Autumn
2023-10-01,S002,P0004,Sports,South,242,88,154,88.24,36.59,10,Sunny,0,36.52,Autumn
2023-10-02,S002,P0004,Sports,South,212,67,94,72.2,36.57,10,Cloudy,0,34.61,Autumn
2023-10-03,S002,P0004,Sports,South,166,73,107,72.53,36.65,10,Rainy,0,40.17,Autumn
2023-10-04,S002,P0004,Sports,South,115,117,148,116.39,37.3,10,Snowy,1,41.43,Autumn
2023-10-05,S002,P0004,Sports,South,160,63,152,65.39,34.57,5,Snowy,0,37.07,Autumn
2023-10-06,S002,P0004,Sports,South,457,75,174,71.77,36.35,0,Rainy,0,37.0,Autumn
2023-10-07,S002,P0004,Sports,South,197,78,104,83.29,36.44,15,Rainy,0,39.48,Autumn
2023-10-08,S002,P0004,Sports,South,450,86,69,93.77,36.48,20,Cloudy,0,39.71,Autumn
2023-10-09,S002,P0004,Sports,South,369,76,65,70.32,38.0,15,Snowy,0,40.76,Autumn
2023-10-10,S002,P0004,Sports,South,306,71,185,75.28,36.85,0,Cloudy,0,36.57,Autumn
2023-10-11,S002,P0004,Sports,South,246,67,44,72.34,35.49,15,Sunny,0,34.35,Autumn
2023-10-12,S002,P0004,Sports,South,204,78,148,82.51,35.07,20,Snowy,0,38.61,Autumn
2023-10-13,S002,P0004,Sports,South,322,80,124,77.22,35.18,10,Sunny,0,34.73,Autumn
2023-10-14,S002,P0004,Sports,South,165,87,54,89.03,35.68,5,Sunny,0,34.19,Autumn
2023-10-15,S002,P0004,Sports,South,274,84,79,82.6,37.76,5,Snowy,0,37.08,Autumn
2023-10-16,S002,P0004,Sports,South,59,88,184,93.04,37.58,10,Sunny,0,40.29,Autumn
2023-10-17,S002,P0004,Sports,South,92,63,150,60.68,36.12,10,Cloudy,0,36.31,Autumn
2023-10-18,S002,P0004,Sports,South,273,82,100,89.06,35.08,15,Snowy,0,34.65,Autumn
2023-10-19,S002,P0004,Sports,South,151,75,176,80.06,34.95,0,Sunny,0,37.28,Autumn
2023-10-20,S002,P0004,Sports,South,213,80,92,87.4,34.75,15,Cloudy,0,33.9,Autumn
2023-10-21,S002,P0004,Sports,South,116,89,49,85.58,35.82,5,Rainy,0,33.01,Autumn
2023-10-22,S002,P0004,Sports,South,345,84,124,82.62,37.79,10,Cloudy,0,36.63,Autumn
2023-10-23,S002,P0004,Sports,South,387,72,35,73.69,36.47,20,Cloudy,0,40.06,Autumn
2023-10-24,S002,P0004,Sports,South,329,76,29,79.39,36.41,10,Sunny,0,36.29,Autumn
2023-10-25,S002,P0004,Sports,South,381,69,53,64.89,36.23,10,Cloudy,0,33.86,Autumn
2023-10-26,S002,P0004,Sports,South,70,74,130,71.15,35.02,20,Cloudy,0,32.71,Autumn
2023-10-27,S002,P0004,Sports,South,262,119,150,127.7,35.69,15,Sunny,1,39.04,Autumn
2023-10-28,S002,P0004,Sports,South,459,99,20,107.0,37.52,20,Rainy,0,40.16,Autumn
2023-10-29,S002,P0004,Sports,South,170,79,130,77.41,35.29,15,Sunny,0,34.8,Autumn
2023-10-30,S002,P0004,Sports,South,493,66,23,70.43,36.67,5,Sunny,0,32.84,Autumn
2023-10-31,S002,P0004,Sports,South,470,79,15,76.07,36.35,20,Snowy,0,38.46,Autumn
2023-11-01,S002,P0004,Sports,South,354,100,168,104.8,37.88,5,Cloudy,0,41.94,Autumn
2023-11-02,S002,P0004,Sports,South,175,102,43,99.24,37.25,20,Rainy,0,33.83,Autumn
2023-11-03,S002,P0004,Sports,South,344,127,13,133.62,35.77,20,Cloudy,0,32.92,Autumn
2023-11-04,S002,P0004,Sports,South,443,131,150,138.0,37.34,5,Rainy,0,35.87,Autumn
2023-11-05,S002,P0004,Sports,South,272,148,45,158.7,37.05,0,Cloudy,0,36.37,Autumn
2023-11-06,S002,P0004,Sports,South,239,116,68,124.1,34.64,15,Rainy,0,31.3,Autumn
2023-11-07,S002,P0004,Sports,South,378,107,56,112.36,37.42,0,Snowy,0,38.88,Autumn
2023-11-08,S002,P0004,Sports,South,218,107,45,101.71,37.33,15,Snowy,0,41.78,Autumn
2023-11-09,S002,P0004,Sports,South,407,128,98,123.19,37.1,20,Cloudy,0,39.89,Autumn
2023-11-10,S002,P0004,Sports,South,465,120,35,114.12,35.88,0,Sunny,0,37.49,Autumn
2023-11-11,S002,P0004,Sports,South,116,143,55,134.53,35.64,20,Snowy,0,33.77,Autumn
2023-11-12,S002,P0004,Sports,South,252,158,126,168.79,35.84,5,Sunny,0,39.92,Autumn
2023-11-13,S002,P0004,Sports,South,182,114,115,105.4,36.03,20,Sunny,0,40.22,Autumn
2023-11-14,S002,P0004,Sports,South,380,111,190,101.46,36.82,0,Snowy,0,38.74,Autumn
2023-11-15,S002,P0004,Sports,South,86,131,92,127.78,34.75,20,Cloudy,0,38.09,Autumn
2023-11-16,S002,P0004,Sports,South,343,112,185,109.54,37.25,15,Sunny,0,38.77,Autumn
2023-11-17,S002,P0004,Sports,South,270,156,164,154.75,35.87,10,Snowy,1,33.81,Autumn
2023-11-18,S002,P0004,Sports,South,417,205,84,188.87,35.48,20,Rainy,1,38.85,Autumn
2023-11-19,S002,P0004,Sports,South,473,126,198,124.44,37.14,5,Sunny,0,41.49,Autumn
2023-11-20,S002,P0004,Sports,South,431,128,86,132.47,37.8,10,Cloudy,0,37.66,Autumn
2023-11-21,S002,P0004,Sports,South,91,119,175,113.96,37.83,5,Cloudy,0,34.61,Autumn
2023-11-22,S002,P0004,Sports,South,146,126,52,114.3,37.41,15,Snowy,0,33.05,Autumn
2023-11-23,S002,P0004,Sports,South,374,123,183,120.22,37.46,5,Cloudy,0,38.42,Autumn
